ID,Eco_Final_Pred,Movement_Final_Pred,Dmg_Final_Pred,Flash_Final_Pred,Grenade_Final_Pred,Kill_Final_Pred,Wf_Final_Pred,isCheater
刷刷白牙_g161-20230817010636599898305,4.9539683e-08,1.4746206e-08,2.6119226e-08,5.4909627e-12,0.0,8.996209000000001e-27,0.0,0
snek_g161-20230817010636599898305,4.9539683e-08,1.4746206e-08,2.6119226e-08,1.1164277e-10,0.0,8.0525247e-19,1.7134409e-05,0
qiaopai9_g161-20230817010636599898305,4.9539683e-08,1.4746206e-08,2.6119231e-08,2.2084396e-12,0.0,2.701493e-16,4.5475532e-26,1
狙鸡手曾小贤_g152-n-20230820141653524589415,4.9539683e-08,1.4746206e-08,2.6119231e-08,6.4507516e-10,0.0,1.3545256e-20,0.16592418,0
EZVen0m_g152-n-20230820141653524589415,4.9539683e-08,1.4746206e-08,2.6119226e-08,5.4909627e-12,0.0,1.0390274000000001e-21,0.0,0
我是个白河豚_g152-n-20230820141653524589415,4.9539683e-08,1.4746206e-08,2.6119226e-08,5.4909627e-12,0.0,1.0390274000000001e-21,0.0,0
超级男砼陈杰_g152-n-20230820141653524589415,4.9539683e-08,1.4746206e-08,2.611923e-08,3.1048092e-20,0.0,1.9013497999999998e-29,0.073871836,0
我比梓川爱麻衣_g152-n-20230820141653524589415,4.9539683e-08,1.4746207e-08,2.6119222e-08,2.3051632e-11,0.0,6.905271e-25,0.2602961,0
Molkuyac_g152-n-20230820141653524589415,4.9539683e-08,1.4746206e-08,2.6119226e-08,5.4909627e-12,0.0,7.229591e-34,0.12826216,1
大魔王zzc_g152-n-20230820141653524589415,4.9539683e-08,1.4746207e-08,2.6119226e-08,5.4909627e-12,0.0,1.7021706e-30,9.004011e-31,0
哲仔zzz_g152-n-20230820141653524589415,4.9539683e-08,1.4746207e-08,2.6119226e-08,9.6243416e-11,0.0,1.8213384e-24,0.14073485,0
启动超级自闭形态_g152-n-20230820141653524589415,4.9539683e-08,1.4746206e-08,2.6119235e-08,2.0986957e-11,0.0,2.2211876e-23,0.06789279,0
湘F姜承禄_g151-n-20230826070017774780544,4.9539686e-08,1.4746206e-08,2.6119226e-08,5.4909627e-12,0.0,1.1717119e-18,0.10604133,0
IveiShaw._g151-n-20230826070017774780544,4.9539686e-08,1.4746206e-08,2.6119226e-08,9.481521e-12,0.0,3.9667074e-30,0.013826242,0
秋名山第一突击手_g151-n-20230826070017774780544,4.9539686e-08,1.4746206e-08,2.6119226e-08,2.2979871e-09,0.0,1.0716696e-24,2.9746453e-12,0
MM哥哥_g151-n-20230826070017774780544,4.9539686e-08,1.4746206e-08,2.6119226e-08,8.157425e-12,0.0,2.3044262e-15,0.13426612,0
感情偏食a_g151-n-20230826070017774780544,4.9539683e-08,1.4746207e-08,2.6119226e-08,5.8061134e-12,0.0,1.8760987000000001e-26,0.31051314,0
枪马道具滋_g151-n-20230826070017774780544,4.9539686e-08,1.4746206e-08,2.611923e-08,1.7501613e-10,3.1363052999999996e-29,1.3004339e-23,0.028182616,0
听风看月2_g151-n-20230826070017774780544,4.9539686e-08,1.4746206e-08,2.6119224e-08,2.6381227e-13,0.0,2.3998598e-21,2.2537859e-06,0
白宇晴_g151-n-20230826070017774780544,4.9539686e-08,1.4746206e-08,2.6119226e-08,1.4893587e-12,0.0,1.131495e-27,0.0,0
RvTpaa_g151-n-20230826070017774780544,4.9539686e-08,1.4746206e-08,2.6119231e-08,1.7557003e-12,0.0,1.0295126999999999e-25,0.03690616,1
solo选手_g151-n-20230826070017774780544,4.9539686e-08,1.4746206e-08,2.6119226e-08,1.3036038e-12,0.0,4.3223358e-23,3.3812686e-09,0
完全不知道你呢_g161-20230819025739034786389,4.9539683e-08,1.4746207e-08,2.6119231e-08,3.22155e-13,0.0,1.9314665e-19,3.1914146e-10,0
qinai1215_g161-20230819025739034786389,4.9539683e-08,1.4746207e-08,2.6119224e-08,3.486078e-10,0.0,2.0182316e-21,0.038656693,0
chou8513_g161-20230819025739034786389,4.9539683e-08,1.4746207e-08,2.6119231e-08,2.6659616e-10,0.0,1.2490051e-21,0.116566025,1
JasonMaxer_g161-20230819025739034786389,4.9539683e-08,1.4746207e-08,2.6119233e-08,1.8107016e-11,1.4892367e-37,9.7413194e-29,1.19380216e-26,0
逐梦至西岭_g161-20230819025739034786389,4.9539683e-08,1.4746207e-08,2.611923e-08,3.1198214e-11,1.3700978e-12,2.2769088e-20,0.13249597,0
Fanta丶_g161-20230819025739034786389,4.9539683e-08,1.4746207e-08,2.6119231e-08,1.6271701e-13,0.0,9.654167000000001e-27,2.4720884000000004e-16,0
围城you_g161-20230819025739034786389,4.9539683e-08,1.4746207e-08,2.6119226e-08,1.363018e-10,0.0,1.7286891000000002e-22,0.121483214,0
菜哥脚踩大地球_g161-20230819025739034786389,4.9539683e-08,1.4746207e-08,2.6119237e-08,4.5430975e-11,0.0,2.2461542e-20,0.06297071,0
两年野战军做窑鸡_g161-20230819025739034786389,4.9539683e-08,1.4746207e-08,2.6119226e-08,4.6310688e-11,0.0,1.6580999999999998e-26,0.0016802327,0
Cocaの_g161-20230819025739034786389,4.9539683e-08,1.4746207e-08,2.6119226e-08,2.287677e-11,0.0,5.8069807e-34,2.890644e-11,0
 脚家门高启强 _g151-n-20230817112538073398585,4.9539683e-08,1.4746206e-08,2.6119226e-08,1.2553044e-11,0.0,8.153187e-31,0.0,0
DaybreakFrontier_g151-n-20230817112538073398585,4.9539683e-08,1.4746206e-08,2.611923e-08,2.3963932e-11,0.0,6.918961e-30,9.612591e-28,0
泪模糊了执念_g151-n-20230817112538073398585,4.9539683e-08,1.4746206e-08,2.6119224e-08,5.4909627e-12,0.0,1.141894e-24,0.0,0
Rshanyl_g151-n-20230817112538073398585,4.9539683e-08,1.4746206e-08,2.611923e-08,1.0205812e-11,8.5007384e-32,7.3698965e-15,0.15741155,0
超爱璠璠子_g151-n-20230817112538073398585,4.9539683e-08,1.4746206e-08,2.6119228e-08,1.0213955e-11,0.0,2.847202e-21,0.047831174,0
美团通缉人员_g151-n-20230817112538073398585,4.9539683e-08,1.4746206e-08,2.6119228e-08,4.979607e-10,0.0,5.2790834e-27,0.0,0
潜心缩道_g151-n-20230817112538073398585,4.9539683e-08,1.4746206e-08,2.6119224e-08,1.2711336e-12,0.0,9.3939134e-24,8.3332395e-38,0
AKhui77_g151-n-20230817112538073398585,4.9539683e-08,1.4746206e-08,2.6119228e-08,1.03022296e-11,6.934966e-35,7.094218600000001e-16,0.1434068,1
滑稽第偶尔的神_g151-n-20230817112538073398585,4.9539683e-08,1.4746206e-08,2.6119226e-08,4.402556e-10,0.0,7.567998e-18,0.28385448,0
王堡强_g151-n-20230817112538073398585,4.9539683e-08,1.4746206e-08,2.6119224e-08,2.4376646e-14,0.0,5.4763526e-17,6.627313e-17,0
人鉴烟火。_g152-n-20230822113812719455403,4.9539683e-08,1.4746206e-08,2.6119231e-08,3.1209655e-12,0.0,2.6853761000000002e-27,0.15783586,1
无敌可爱的阿姜_g152-n-20230822113812719455403,4.9539683e-08,1.4746206e-08,2.6119226e-08,9.81625e-12,6.5753183e-25,6.149826e-32,5.49261e-38,0
我喜欢你三年_g152-n-20230822113812719455403,4.9539683e-08,1.4746206e-08,2.6119226e-08,5.4909627e-12,0.0,2.8016802e-26,0.16816384,0
杨爆爆678_g152-n-20230822113812719455403,4.9539683e-08,1.4746206e-08,2.6119226e-08,9.377706e-10,0.0,0.0,0.0,0
心与思念寄予他_g152-n-20230822113812719455403,4.9539683e-08,1.4746206e-08,2.6119226e-08,4.7473764e-10,0.0,1.3895676e-29,0.0,0
何mjsb_g152-n-20230822113812719455403,4.9539683e-08,1.4746206e-08,2.6119224e-08,4.680848e-10,0.0,3.2927805e-29,1.2744802e-08,0
胖子9527_g152-n-20230822113812719455403,4.9539683e-08,1.4746206e-08,2.6119224e-08,3.7133747e-11,0.0,1.7206793e-26,0.0,0
吃火锅的肌肉竟然_g152-n-20230822113812719455403,4.9539683e-08,1.4746206e-08,2.6119224e-08,5.4909627e-12,0.0,9.2179e-34,1.3541857e-15,0
小路宇年_g152-n-20230822113812719455403,4.9539683e-08,1.4746206e-08,2.6119224e-08,4.2095216e-12,3.6154491e-34,9.778504e-31,0.0,0
payugong_g151-n-20230828021336674546155,4.9539683e-08,1.4746206e-08,2.6119233e-08,5.666745e-12,0.0,2.7785545e-25,0.07050756,1
我要靠近你了_g151-n-20230828021336674546155,4.9539683e-08,1.4746206e-08,2.6119226e-08,6.57997e-11,0.0,5.840686999999999e-26,0.14329223,0
爱的太沉重_g151-n-20230828021336674546155,4.9539683e-08,1.4746206e-08,2.6119226e-08,5.4909627e-12,0.0,3.3580436e-16,1.7416212e-09,0
小新jom_g151-n-20230828021336674546155,4.9539683e-08,1.4746207e-08,2.6119226e-08,2.622356e-11,0.0,1.0549219e-20,0.02185891,0
她说放下会走更远_g151-n-20230828021336674546155,4.9539683e-08,1.4746206e-08,2.6119231e-08,1.7477112e-11,3.2057978e-36,8.675112e-22,1.6974658999999998e-18,0
菡^_g151-n-20230828021336674546155,4.9539683e-08,1.4746206e-08,2.6119233e-08,1.7235902e-10,0.0,1.9398306e-15,0.1471823,0
TOPcaput0_g151-n-20230828021336674546155,4.9539683e-08,1.4746206e-08,2.6119228e-08,2.5142078e-11,0.0,7.57449e-26,1.1529003e-05,0
Lee-Li_g151-n-20230828021336674546155,4.9539683e-08,1.4746206e-08,2.6119231e-08,1.8046847e-10,0.0,4.8608262e-23,0.049474813,0
fsgohkav_g159-n-20230816200845666591110,4.9539683e-08,1.4746205e-08,2.6119224e-08,7.409609e-11,0.0,6.170616000000001e-17,0.448005,1
2411319734_g159-n-20230816200845666591110,4.9539683e-08,1.4746205e-08,2.6119224e-08,1.4749038e-16,0.0,1.7909142e-17,0.12941197,0
大厨正在白灼_g159-n-20230816200845666591110,4.9539683e-08,1.4746205e-08,2.6119226e-08,5.4909627e-12,0.0,5.4584036999999995e-37,5.2432764e-10,0
达柔帮_g159-n-20230816200845666591110,4.9539683e-08,1.4746205e-08,2.6119224e-08,5.4909627e-12,0.0,2.6761255e-19,1.5342904e-14,0
二红老赖_g159-n-20230816200845666591110,4.9539683e-08,1.4746205e-08,2.6119233e-08,2.1665478e-10,0.0,4.5908826e-18,0.18381251,0
illion6767_g159-n-20230816200845666591110,4.9539683e-08,1.4746205e-08,2.6119224e-08,5.4909627e-12,0.0,1.7504695000000002e-30,0.1128325,0
nbplb77_g159-n-20230816200845666591110,4.9539683e-08,1.4746205e-08,2.6119224e-08,2.6435697e-11,0.0,4.822088e-19,0.11377431,0
泓红红火火_g159-n-20230816200845666591110,4.9539683e-08,1.4746205e-08,2.6119226e-08,5.4909627e-12,0.0,7.2572783e-31,1.7440325999999998e-37,0
一头偶像N_g159-n-20230816200845666591110,4.9539683e-08,1.4746205e-08,2.6119233e-08,3.2346047e-13,0.0,1.3057029e-15,0.094799936,0
Hacker4_g152-v-20230816094344679463412,4.9539683e-08,1.4746206e-08,2.6119226e-08,8.848287e-12,0.0,3.150261e-27,0.02197164,0
菠萝777_g152-v-20230816094344679463412,4.9539683e-08,1.4746206e-08,2.6119224e-08,5.4909627e-12,0.0,2.01399e-16,0.065356225,0
干拉小帅_g152-v-20230816094344679463412,4.9539683e-08,1.4746206e-08,2.6119233e-08,1.9777218e-13,0.0,1.6636391000000002e-22,3.0820127e-14,1
binbinyongqwq_g152-v-20230816094344679463412,4.9539683e-08,1.4746206e-08,2.611923e-08,8.2820625e-11,0.0,1.4705342e-23,0.10110316,0
1596962072_g152-v-20230816094344679463412,4.9539683e-08,1.4746206e-08,2.6119237e-08,1.3493264e-09,0.0,1.0593444400000001e-20,0.047393043,0
晚风还在吹_g152-v-20230816094344679463412,4.9539683e-08,1.4746206e-08,2.611923e-08,4.867092e-12,0.0,1.1762114e-22,0.095213026,0
sanshui........_g152-v-20230816094344679463412,4.9539683e-08,1.4746206e-08,2.6119226e-08,1.2632484e-11,0.0,7.280403e-25,6.145057e-14,0
sonyi瓜_g152-v-20230816094344679463412,4.9539683e-08,1.4746206e-08,2.6119233e-08,2.1224786e-11,0.0,9.9507246e-27,3.747522e-10,0
hkrhhh_g152-v-20230816094344679463412,4.9539683e-08,1.4746206e-08,2.611923e-08,1.0937169e-11,0.0,4.5706357e-26,1.7438550000000002e-33,0
初舍_g152-v-20230816094344679463412,4.9539683e-08,1.4746206e-08,2.6119226e-08,2.668729e-12,0.0,1.4814687e-27,5.934211000000001e-28,0
孙笑川Z58_g151-n-20230816011622124165085,4.9539683e-08,1.4746206e-08,2.6119226e-08,3.1317752e-12,0.0,7.596192399999999e-19,1.2142133e-13,0
我的乃盖宝宝_g151-n-20230816011622124165085,4.9539683e-08,1.4746207e-08,2.6119224e-08,3.2483908e-11,0.0,1.0390274000000001e-21,0.0,1
..Twistzz....._g151-n-20230816011622124165085,4.9539683e-08,1.4746207e-08,2.6119226e-08,7.647695e-10,0.0,7.2441215e-21,0.068000905,0
云淡丶风轻_g151-n-20230816011622124165085,4.9539683e-08,1.4746207e-08,2.6119231e-08,1.3369186e-12,0.0,1.4095353e-34,3.3405042e-06,0
TugeCG_g151-n-20230816011622124165085,4.9539683e-08,1.4746205e-08,2.6119224e-08,1.8599192e-11,0.0,5.817230999999999e-19,5.537859e-11,0
身法大王_g151-n-20230816011622124165085,4.9539683e-08,1.4746207e-08,2.6119224e-08,2.8669508e-11,0.0,7.057494e-30,9.636103000000001e-29,0
v蓝莓_g151-n-20230816011622124165085,4.9539683e-08,1.4746206e-08,2.6119226e-08,4.1274924e-15,8.419472499999999e-35,2.936528e-20,0.0673094,0
SaviorCo_g151-n-20230816011622124165085,4.9539683e-08,1.4746207e-08,2.6119228e-08,8.26865e-12,0.0,5.209806999999999e-19,0.069642395,0
会飞的水煮鱼_g151-n-20230816011622124165085,4.9539683e-08,1.4746207e-08,2.6119222e-08,1.9930193e-11,0.0,2.6777983e-13,0.0907482,0
3000分非常规大师_g151-n-20230816011622124165085,4.9539683e-08,1.4746207e-08,2.6119226e-08,3.8607357e-11,0.0,8.258052000000001e-29,9.970619e-34,0
纳爱斯成长牙牙乐_g161-20230824122115130359708,4.9539683e-08,1.4746206e-08,2.6119231e-08,1.3335599e-11,0.0,2.4455229999999996e-19,0.058733687,0
✪211_g161-20230824122115130359708,4.9539683e-08,1.4746206e-08,2.6119235e-08,7.5161787e-11,0.0,6.124541999999999e-19,0.053465735,0
AdamPrice_g161-20230824122115130359708,4.9539683e-08,1.4746206e-08,2.6119231e-08,6.7070806e-12,0.0,5.580523999999999e-20,1.9398313e-07,0
YK.ELEMENT_g161-20230824122115130359708,4.9539683e-08,1.4746206e-08,2.6119231e-08,2.9573488e-12,0.0,2.6550317e-21,0.06656881,0
想赢。_g161-20230824122115130359708,4.9539683e-08,1.4746206e-08,2.6119226e-08,1.7040097e-11,0.0,1.1877394e-17,0.059224013,0
25k纯金枪男_g161-20230824122115130359708,4.9539683e-08,1.4746206e-08,2.6119228e-08,3.626728e-12,0.0,5.317398000000001e-17,0.09020826,1
用户名审核中_g161-20230824122115130359708,4.9539683e-08,1.4746206e-08,2.6119226e-08,4.084031e-11,9.9430226e-30,3.4257215e-19,0.19287337,0
ᅠ牢哥_g161-20230824122115130359708,4.9539683e-08,1.4746206e-08,2.6119228e-08,1.265914e-11,1.2658304e-33,2.6646976e-18,0.13458042,0
夏末末末_g161-20230824122115130359708,4.9539683e-08,1.4746206e-08,2.6119233e-08,2.4912203e-11,0.0,7.728018e-19,0.089245394,0
雾岛春颂e_g152-v-20230821230812920835864,4.9539686e-08,1.4746206e-08,2.6119228e-08,3.3866184e-11,0.0,2.0904869e-20,2.1112672e-09,1
吴佩奇_g152-v-20230821230812920835864,4.9539686e-08,1.4746206e-08,2.6119226e-08,5.4909627e-12,0.0,2.3147895e-20,2.928679e-23,0
De——_g152-v-20230821230812920835864,4.9539686e-08,1.4746206e-08,2.6119224e-08,1.0963978e-11,0.0,1.4909538e-17,0.39467967,0
荔枝狗_g152-v-20230821230812920835864,4.9539686e-08,1.4746206e-08,2.6119226e-08,2.2606791e-14,0.0,2.5576775e-20,9.169761e-05,0
我是涂鹏_g152-v-20230821230812920835864,4.9539686e-08,1.4746206e-08,2.6119224e-08,8.4434675e-11,0.0,2.25017e-22,1.094478e-09,0
永远在生气u_g152-v-20230821230812920835864,4.9539686e-08,1.4746206e-08,2.6119228e-08,1.6419085e-11,0.0,1.9306517e-31,6.3654966e-07,0
1229837617_g152-v-20230821230812920835864,4.9539686e-08,1.4746206e-08,2.6119228e-08,1.3653326e-11,0.0,5.130472e-27,1.11259475e-32,0
离谱哥哥。_g152-v-20230821230812920835864,4.9539686e-08,1.4746206e-08,2.6119233e-08,2.9790892e-11,0.0,3.0274386e-23,0.071570955,1
60603_g152-v-20230821230812920835864,4.9539686e-08,1.4746206e-08,2.6119226e-08,1.9709276e-10,0.0,1.0962107400000001e-26,4.5780777e-07,0
枪法才是第一位_g152-v-20230821230812920835864,4.9539686e-08,1.4746206e-08,2.6119231e-08,2.9077714e-11,0.0,4.7704492e-17,0.2745782,0
2531543503_g161-20230820153522332333562,4.9539683e-08,1.4746207e-08,2.6119231e-08,1.311401e-10,0.0,9.42871e-22,0.07219121,0
酸萝卜不吃_g161-20230820153522332333562,4.9539683e-08,1.4746207e-08,2.6119226e-08,2.2326281e-10,9.241026e-23,1.3336146e-23,0.2560256,0
靓仔不摸鱼_g161-20230820153522332333562,4.9539683e-08,1.4746207e-08,2.6119226e-08,6.000217e-13,0.0,8.161803300000001e-22,9.533797e-21,0
sidercoco_g161-20230820153522332333562,4.9539683e-08,1.4746207e-08,2.6119226e-08,4.459629e-16,0.0,5.4353955e-23,0.039339527,0
开心不过期_g161-20230820153522332333562,4.9539683e-08,1.4746207e-08,2.6119226e-08,1.9151279e-10,0.0,8.563613e-17,0.25079963,1
靓仔尽余生_g161-20230820153522332333562,4.9539683e-08,1.4746207e-08,2.6119228e-08,2.575904e-12,0.0,1.0876133999999998e-18,1.0042419e-19,0
靓仔泰酷辣_g161-20230820153522332333562,4.9539683e-08,1.4746207e-08,2.611923e-08,3.4598106e-11,0.0,8.437344e-25,8.0282094e-05,0
Adoooooooooooo_g161-20230820153522332333562,4.9539683e-08,1.4746207e-08,2.6119228e-08,2.138892e-12,0.0,4.500259e-25,1.0139634e-11,0
俊哒_g161-20230820153522332333562,4.9539683e-08,1.4746207e-08,2.6119224e-08,5.1190606e-12,0.0,2.8246998e-19,0.03635423,0
爱你真的没勇气。_g161-20230820153522332333562,4.9539683e-08,1.4746207e-08,2.611923e-08,3.298739e-10,6.342302000000001e-39,5.5340259999999996e-24,0.21967168,0
2168610931_g152-n-20230829014758018850612,4.9539683e-08,1.4746206e-08,2.6119226e-08,1.4588612e-11,0.0,2.8856012000000004e-22,1.6677933e-15,0
看我眼色行事0_g152-n-20230829014758018850612,4.9539683e-08,1.4746206e-08,2.6119224e-08,4.7706657e-14,0.0,1.7471985e-23,0.021117166,0
瘤子小韩._g152-n-20230829014758018850612,4.9539683e-08,1.4746206e-08,2.6119222e-08,7.4484884e-11,0.0,1.1556073e-34,2.4655258e-19,0
迷你的小白_g152-n-20230829014758018850612,4.9539683e-08,1.4746205e-08,2.6119226e-08,2.8451642e-12,0.0,1.1066353e-27,2.7892966e-20,0
1708590349_g152-n-20230829014758018850612,4.9539683e-08,1.4746206e-08,2.6119226e-08,5.4904612e-11,0.0,1.9190895e-12,0.16629091,0
韩路遥_g152-n-20230829014758018850612,4.9539683e-08,1.4746206e-08,2.6119231e-08,1.1472903e-09,0.0,1.8198669000000002e-22,0.045039948,0
哈哈唉_g152-n-20230829014758018850612,4.9539683e-08,1.4746206e-08,2.6119231e-08,4.275018e-12,0.0,5.778961e-22,0.11802607,0
芜湖起飞pPLC_g152-n-20230829014758018850612,4.9539683e-08,1.4746206e-08,2.6119226e-08,3.4124904e-11,0.0,1.0289269999999999e-21,0.10487288,1
xoxzz_g152-n-20230829014758018850612,4.9539683e-08,1.4746206e-08,2.6119226e-08,2.5504165e-10,0.0,5.2864784e-28,0.036114294,0
刀哥噶哇真大_g152-n-20230829014758018850612,4.9539683e-08,1.4746206e-08,2.6119222e-08,8.468871e-11,0.0,2.9383338e-29,0.25947163,0
Bear7._g161-20230816185224206031877,4.9539683e-08,1.4746206e-08,2.6119226e-08,2.6650264e-12,0.0,1.1146959e-21,0.09851386,0
电竞黄晓明_g161-20230816185224206031877,4.9539683e-08,1.4746205e-08,2.6119224e-08,5.58308e-12,0.0,6.3867176e-23,2.037681e-25,0
ZZC1112233_g161-20230816185224206031877,4.9539683e-08,1.4746205e-08,2.6119226e-08,3.4612556e-12,0.0,2.6644556e-14,1.2280927e-12,0
xxxGerc_g161-20230816185224206031877,4.9539683e-08,1.4746205e-08,2.6119226e-08,1.1525894e-11,1.0046322000000001e-38,4.6627137000000004e-21,1.6661044e-06,0
7463：）_g161-20230816185224206031877,4.9539683e-08,1.4746205e-08,2.6119224e-08,1.40522e-11,1.5153734000000002e-32,3.579484e-26,0.11957659,0
D1Tb4N_g161-20230816185224206031877,4.9539683e-08,1.4746205e-08,2.6119231e-08,5.4909627e-12,0.0,3.5769321999999997e-25,0.20992514,0
Boom0！_g161-20230816185224206031877,4.9539683e-08,1.4746205e-08,2.6119228e-08,1.8637968e-10,1.0501666e-29,1.0618532e-30,0.15624842,0
3909457_g161-20230816185224206031877,4.9539683e-08,1.4746205e-08,2.6119224e-08,1.3550694e-12,0.0,7.702179e-15,0.06210708,0
BLIN闪耀_g161-20230816185224206031877,4.9539683e-08,1.4746206e-08,2.6119224e-08,1.4114842e-11,0.0,2.9934248e-18,1.0370809e-07,0
松桃压枪王_g152-v-20230822105930218858658,4.9539686e-08,1.4746206e-08,2.6119226e-08,5.4909627e-12,0.0,9.0319124e-21,0.03464951,1
‭‭下水道一个‭_g152-v-20230822105930218858658,4.9539686e-08,1.4746206e-08,2.6119224e-08,8.561921e-11,0.0,1.2757307e-21,1.2742016e-23,0
sakuraFeebo_g152-v-20230822105930218858658,4.9539683e-08,1.4746206e-08,2.6119226e-08,5.4909627e-12,0.0,5.5296064e-27,0.119729355,0
aka2x_g152-v-20230822105930218858658,4.9539686e-08,1.4746206e-08,2.6119224e-08,2.2167175e-10,0.0,1.8750972e-15,0.10066951,0
梦色游行_g152-v-20230822105930218858658,4.9539686e-08,1.4746206e-08,2.6119226e-08,5.1661774e-12,0.0,5.0649252e-24,3.3661703e-07,0
我真的不是瘤子_g152-v-20230822105930218858658,4.9539686e-08,1.4746206e-08,2.6119226e-08,8.181648e-11,0.0,2.8862469999999996e-20,0.008167344,0
FaZe的olofmeister·_g152-v-20230822105930218858658,4.9539686e-08,1.4746206e-08,2.6119235e-08,1.7694284e-10,0.0,3.0388924000000002e-24,7.4036713e-29,0
qiankemuxun_g152-v-20230822105930218858658,4.9539686e-08,1.4746206e-08,2.6119224e-08,1.5312576e-10,0.0,1.7383917e-24,0.116514325,0
小兔铭_g151-n-20230818212131576560576,4.9539683e-08,1.4746205e-08,2.6119224e-08,2.4417526e-13,2.4151425e-20,3.6811732e-30,7.754351e-15,0
岁月在唱歌_g151-n-20230818212131576560576,4.9539683e-08,1.4746206e-08,2.6119226e-08,2.2923456e-10,0.0,5.5047505e-21,4.5687673e-07,0
演绎那场纠结kzz_g151-n-20230818212131576560576,4.9539683e-08,1.4746205e-08,2.6119226e-08,4.469708e-16,0.0,9.352226e-23,3.5432468e-15,1
会飞的张大炮_g151-n-20230818212131576560576,4.9539683e-08,1.4746205e-08,2.6119226e-08,2.2527143e-10,0.0,4.205174e-22,0.07386838,0
.突破手-牛爷爷._g151-n-20230818212131576560576,4.9539683e-08,1.4746205e-08,2.6119224e-08,8.3207757e-13,0.0,1.9629667000000002e-32,3.117213e-07,0
OKuki_g151-n-20230818212131576560576,4.9539683e-08,1.4746205e-08,2.6119226e-08,4.202251e-16,0.0,3.4895898e-29,0.0119508775,0
R1zeKJ-_g151-n-20230818212131576560576,4.9539683e-08,1.4746205e-08,2.6119224e-08,1.1074349e-11,0.0,6.099973e-31,0.10123554,0
nana⁢⁢_g151-n-20230818212131576560576,4.9539683e-08,1.4746205e-08,2.611923e-08,1.7744367e-11,0.0,8.226378e-14,0.023413498,0
干拉小帅_g151-n-20230819053344172360183,4.9539683e-08,1.4746206e-08,2.6119226e-08,2.1607425e-09,0.0,1.423089e-13,0.108211376,1
78岁在校老年狙-_g151-n-20230819053344172360183,4.9539683e-08,1.4746206e-08,2.6119226e-08,1.6818237e-12,0.0,1.4218840000000002e-25,3.928992e-15,0
jialeyune_g151-n-20230819053344172360183,4.9539683e-08,1.4746206e-08,2.6119224e-08,2.3426864e-12,0.0,3.2506482e-21,1.3332859e-31,0
枫叶666_g151-n-20230819053344172360183,4.9539683e-08,1.4746206e-08,2.6119224e-08,5.4909627e-12,0.0,6.2243217000000005e-21,0.14777827,0
heyubaobei_g151-n-20230819053344172360183,4.9539683e-08,1.4746206e-08,2.6119224e-08,5.4909627e-12,0.0,6.3182715e-25,0.027837962,0
嘟嘟Duu_g151-n-20230819053344172360183,4.9539683e-08,1.4746206e-08,2.6119226e-08,7.3376866e-10,0.0,1.3025766e-27,0.029393453,0
2191839938_g151-n-20230819053344172360183,4.9539683e-08,1.4746206e-08,2.6119228e-08,6.842739e-12,0.0,3.781808e-26,1.9382978e-20,0
yanpang7y_g151-n-20230819053344172360183,4.9539683e-08,1.4746206e-08,2.6119226e-08,1.7638906e-11,0.0,1.6658358000000002e-22,0.14207575,0
是芥蒂_g151-n-20230819053344172360183,4.9539683e-08,1.4746206e-08,2.6119226e-08,2.5938837e-12,0.0,4.7958206999999996e-29,0.025397908,0
新年广场潜伏者_g151-n-20230819053344172360183,4.9539683e-08,1.4746206e-08,2.6119226e-08,1.00838365e-10,0.0,4.0901215e-24,3.5187016e-09,0
北京鸭好吃_g161-20230822210539433296131,4.9539683e-08,1.4746206e-08,2.6119226e-08,2.6189e-12,0.0,6.453919e-23,0.35529947,0
eraser⚡_g161-20230822210539433296131,4.9539683e-08,1.4746206e-08,2.6119231e-08,1.5219154e-12,0.0,1.0274473e-26,0.08457852,0
